Position,vc,cat,cont_1,cont_2,Fy
88.75583333,107.474697,-29.59256521,-26.92777833,-1.764790176,78.87
88.75583333,107.474697,-29.59256521,-26.93042524,-1.925336495,78.87
90.815,66.64222222,-29.59256521,-15.4270849,-0.691659935,62.81
90.815,66.64222222,-29.59256521,-15.43250331,-0.830128299,62.81
90.815,66.64222222,-29.59256521,-15.42851171,-0.335308854,62.81
90.815,66.64222222,-29.59256521,-15.43039736,-0.842410978,62.81
90.815,66.64222222,-29.59256521,-15.43670292,-0.900183121,62.81
90.815,66.64222222,-29.59256521,-15.43470333,-0.713378957,62.81
91.29,66.64222222,-29.59256521,7.644231908,0.07409608,98.16
91.29,66.64222222,-29.59256521,7.635583938,0.709512122,98.16
91.29,66.64222222,-29.59256521,7.64240591,0.551299105,98.16
91.29,66.64222222,-29.59256521,7.642895141,0.374982717,98.16
91.29,66.64222222,-29.59256521,7.641797342,0.447447892,98.16
91.29,66.64222222,-29.59256521,7.643239229,0.263977255,98.16
69.85666929,66.64222222,-29.59256521,-26.95326736,-1.479673131,77.17
69.85666929,66.64222222,-29.59256521,-26.93751177,-1.942798575,77.17
69.85666929,66.64222222,-29.59256521,-26.94110514,-2.11834589,77.17
69.85666929,66.64222222,-29.59256521,-26.94342603,-2.262224567,77.17
69.85666929,66.64222222,-29.59256521,-26.93857551,-1.901694073,77.17
69.85666929,66.64222222,-29.59256521,-26.9412065,-2.147039454,77.17
102.8563636,107.474697,-63.09941375,7.668547823,1.699458499,61.8
102.8563636,107.474697,-63.09941375,7.681636762,1.454548862,61.8
102.8563636,107.474697,-63.09941375,7.665588965,1.77005172,61.8
102.8563636,107.474697,-63.09941375,7.665798746,1.806925361,61.8
102.8563636,107.474697,-63.09941375,7.667087597,1.994498838,61.8
102.8563636,107.474697,-63.09941375,7.6635117,2.291334082,61.8
98.42083333,107.474697,-63.09941375,24.77704123,2.218715522,52.39
98.42083333,107.474697,-63.09941375,24.76075756,2.130019167,52.39
98.42083333,107.474697,-63.09941375,24.76817312,2.029065259,52.39
98.42083333,107.474697,-63.09941375,24.75923848,2.962650338,52.39
98.42083333,107.474697,-63.09941375,24.7605271,3.323463193,52.39
98.42083333,107.474697,-63.09941375,24.76532936,2.161405205,52.39
96.35583333,107.474697,-63.09941375,35.07519431,1.723306469,56.16
96.35583333,107.474697,-63.09941375,35.06048083,3.501497673,56.16
96.35583333,107.474697,-63.09941375,35.05942462,4.167428503,56.16
96.35583333,107.474697,-63.09941375,35.06057614,3.431160969,56.16
96.35583333,107.474697,-63.09941375,35.05916082,3.95223826,56.16
96.35583333,107.474697,-63.09941375,35.06054366,3.818795672,56.16
97.27833333,107.474697,-63.09941375,7.647191635,0.984320379,61.15
97.27833333,107.474697,-63.09941375,7.651813764,0.942369753,61.15
97.27833333,107.474697,-63.09941375,7.65192986,1.096659156,61.15
97.27833333,107.474697,-63.09941375,7.639148972,1.465036638,61.15
97.27833333,107.474697,-63.09941375,7.642761975,1.316208757,61.15
97.27833333,107.474697,-63.09941375,7.646655017,0.974986691,61.15
95.03916667,107.474697,-63.09941375,-15.46355498,-0.359105377,45.96
95.03916667,107.474697,-63.09941375,-15.46387769,-0.564654207,45.96
95.03916667,107.474697,-63.09941375,-15.46363484,-0.450622943,45.96
95.03916667,107.474697,-63.09941375,-15.45957434,-0.871669263,45.96
95.03916667,107.474697,-63.09941375,-15.46494316,-0.528319204,45.96
95.03916667,107.474697,-63.09941375,-15.46520119,-0.766356714,45.96
88.75583333,107.474697,-63.09941375,24.75943136,-0.023832264,49.88
88.75583333,107.474697,-63.09941375,24.74717705,-0.55442271,49.88
88.75583333,107.474697,-63.09941375,24.74753111,-0.886464711,49.88
88.75583333,107.474697,-63.09941375,24.74818241,-1.457390345,49.88
88.75583333,107.474697,-63.09941375,24.74603104,-1.282586978,49.88
88.75583333,107.474697,-63.09941375,24.74904825,-1.175479048,49.88
90.815,107.474697,-63.09941375,-15.49106677,0.524067354,44.64
90.815,107.474697,-63.09941375,-15.49032166,-0.47044369,44.64
90.815,107.474697,-63.09941375,-15.49149233,-0.657734329,44.64
90.815,107.474697,-63.09941375,-15.4849257,-0.44490371,44.64
90.815,107.474697,-63.09941375,-15.48844282,-0.301050397,44.64
90.815,107.474697,-63.09941375,-15.48770621,-0.319256185,44.64
91.29,107.474697,-63.09941375,35.00558063,2.063605359,54.71
91.29,107.474697,-63.09941375,35.01110609,1.993935313,54.71
91.29,107.474697,-63.09941375,35.00139688,2.412212586,54.71
91.29,107.474697,-63.09941375,35.00157676,1.814080087,54.71
91.29,107.474697,-63.09941375,35.00484835,2.827130726,54.71
91.29,107.474697,-63.09941375,35.00446103,2.490318988,54.71
102.8563636,107.474697,-41.24737769,7.748458067,0.126969987,86.76
102.8563636,107.474697,-41.24737769,7.721542253,0.304619692,86.76
102.8563636,107.474697,-41.24737769,7.719609937,0.529912935,86.76
102.8563636,107.474697,-41.24737769,7.726179537,0.045504214,86.76
102.8563636,107.474697,-41.24737769,7.723576577,0.770489056,86.76
102.8563636,107.474697,-41.24737769,7.732219005,0.344493532,86.76
98.42083333,107.474697,-41.24737769,35.11961819,0.772335406,75.7
98.42083333,107.474697,-41.24737769,35.11884503,1.206562215,75.7
98.42083333,107.474697,-41.24737769,35.12917732,0.825286842,75.7
98.42083333,107.474697,-41.24737769,35.12762957,0.984320379,75.7
98.42083333,107.474697,-41.24737769,35.12004715,0.80997836,75.7
98.42083333,107.474697,-41.24737769,35.12651387,0.703460276,75.7
96.35583333,107.474697,-41.24737769,24.82802586,0.249847748,65.95
96.35583333,107.474697,-41.24737769,24.81687013,0.193921955,65.95
96.35583333,107.474697,-41.24737769,24.8130013,1.092915487,65.95
96.35583333,107.474697,-41.24737769,24.81146755,0.623892061,65.95
96.35583333,107.474697,-41.24737769,24.81012127,1.030168775,65.95
96.35583333,107.474697,-41.24737769,24.824034,0.198434937,65.95
97.27833333,107.474697,-41.24737769,35.10227703,0.130688052,74.33
97.27833333,107.474697,-41.24737769,35.11043976,0.269566796,74.33
97.27833333,107.474697,-41.24737769,35.12683921,-0.198815576,74.33
97.27833333,107.474697,-41.24737769,35.13327859,-0.459469439,74.33
97.27833333,107.474697,-41.24737769,35.10929492,-0.059167519,74.33
97.27833333,107.474697,-41.24737769,35.11745251,-0.245869029,74.33
95.03916667,107.474697,-41.24737769,-15.4316702,0.433934074,55.74
95.03916667,107.474697,-41.24737769,-15.43848004,-0.264382781,55.74
95.03916667,107.474697,-41.24737769,-15.43262154,-0.125273124,55.74
95.03916667,107.474697,-41.24737769,-15.43429537,-0.354284671,55.74
95.03916667,107.474697,-41.24737769,-15.43400987,0.138380938,55.74
95.03916667,107.474697,-41.24737769,-15.43432291,-0.074424555,55.74
88.75583333,107.474697,-41.24737769,24.79076603,-0.362926097,64.97
88.75583333,107.474697,-41.24737769,24.79039124,-0.174019304,64.97
88.75583333,107.474697,-41.24737769,24.78904454,-0.332078458,64.97
88.75583333,107.474697,-41.24737769,24.79660047,-0.621298105,64.97
88.75583333,107.474697,-41.24737769,24.79193458,-0.277024393,64.97
88.75583333,107.474697,-41.24737769,24.79014015,-0.297948499,64.97
90.815,107.474697,-41.24737769,7.66293293,0.296671005,84.62
90.815,107.474697,-41.24737769,7.664854217,0.711332629,84.62
90.815,107.474697,-41.24737769,7.664854217,0.711332629,84.62
90.815,107.474697,-41.24737769,7.67036951,0.009887555,84.62
90.815,107.474697,-41.24737769,7.671988034,0.964191429,84.62
90.815,107.474697,-41.24737769,7.670091187,0.112610762,84.62
91.29,107.474697,-41.24737769,-15.44586211,-0.508497262,55.01
91.29,107.474697,-41.24737769,-15.45017195,-0.884259667,55.01
91.29,107.474697,-41.24737769,-15.44784379,-1.121066037,55.01
91.29,107.474697,-41.24737769,-15.45142621,-0.875233704,55.01
91.29,107.474697,-41.24737769,-15.44921222,-0.793972762,55.01
91.29,107.474697,-41.24737769,-15.45238904,-1.158247643,55.01
102.8563636,107.474697,-1.053686157,35.04881147,1.111918342,117.5
102.8563636,107.474697,-1.053686157,35.05025717,1.723615389,117.5
102.8563636,107.474697,-1.053686157,35.06061691,3.876133026,117.5
102.8563636,107.474697,-1.053686157,35.03565146,0.392190191,117.5
102.8563636,107.474697,-1.053686157,35.04886765,1.189127173,117.5
102.8563636,107.474697,-1.053686157,35.05854513,0.659793231,117.5
98.42083333,107.474697,-1.053686157,35.0139847,-0.80384461,114
98.42083333,107.474697,-1.053686157,35.02180673,-0.10180969,114
98.42083333,107.474697,-1.053686157,35.01547821,-0.584474715,114
98.42083333,107.474697,-1.053686157,35.01950434,-0.113143352,114
98.42083333,107.474697,-1.053686157,35.02409923,0.203077133,114
98.42083333,107.474697,-1.053686157,35.02009718,0.343725176,114
96.35583333,107.474697,-1.053686157,-15.43216603,-1.00777872,81.01
96.35583333,107.474697,-1.053686157,-15.42668266,-1.206198667,81.01
96.35583333,107.474697,-1.053686157,-15.4270343,-1.110527292,81.01
96.35583333,107.474697,-1.053686157,-15.43527606,-1.117963183,81.01
96.35583333,107.474697,-1.053686157,-15.43950139,-0.928749144,81.01
96.35583333,107.474697,-1.053686157,-15.44039522,-1.040857007,81.01
97.27833333,107.474697,-1.053686157,7.569812819,-1.499290242,107.7
97.27833333,107.474697,-1.053686157,7.580602706,-1.171761222,107.7
97.27833333,107.474697,-1.053686157,7.581791742,0.025760279,107.7
97.27833333,107.474697,-1.053686157,7.583733981,-0.491444846,107.7
97.27833333,107.474697,-1.053686157,7.573312668,0.484142784,107.7
97.27833333,107.474697,-1.053686157,7.583999639,-0.516548842,107.7
95.03916667,107.474697,-1.053686157,7.58361172,0.044966293,106.1
95.03916667,107.474697,-1.053686157,7.578608006,-0.147428129,106.1
95.03916667,107.474697,-1.053686157,7.57633868,-0.827641373,106.1
95.03916667,107.474697,-1.053686157,7.576180047,-0.389004238,106.1
95.03916667,107.474697,-1.053686157,7.578733922,-0.466751468,106.1
95.03916667,107.474697,-1.053686157,7.577111338,-0.750509115,106.1
88.75583333,107.474697,-1.053686157,24.74266209,-1.149195359,83.26
88.75583333,107.474697,-1.053686157,24.74417724,-1.238302332,83.26
88.75583333,107.474697,-1.053686157,24.74808676,-1.150349209,83.26
88.75583333,107.474697,-1.053686157,24.74438057,-0.592193922,83.26
88.75583333,107.474697,-1.053686157,24.74927767,-1.197197592,83.26
88.75583333,107.474697,-1.053686157,24.74871168,-1.231045669,83.26
90.815,107.474697,-1.053686157,-15.45386606,-0.583193563,72.78
90.815,107.474697,-1.053686157,-15.44699286,-0.744970543,72.78
90.815,107.474697,-1.053686157,-15.4500195,-0.303564121,72.78
90.815,107.474697,-1.053686157,-15.45134534,-0.492881294,72.78
90.815,107.474697,-1.053686157,-15.45227595,-0.807178855,72.78
90.815,107.474697,-1.053686157,-15.45113659,-0.660761327,72.78
91.29,107.474697,-1.053686157,24.74975699,-1.387540355,81.94
91.29,107.474697,-1.053686157,24.75573707,-1.346076681,81.94
91.29,107.474697,-1.053686157,24.75543917,-1.30969047,81.94
91.29,107.474697,-1.053686157,24.7553891,-1.209121338,81.94
91.29,107.474697,-1.053686157,24.74868625,-1.320870508,81.94
91.29,107.474697,-1.053686157,24.75421482,-1.560446404,81.94
102.8563636,107.474697,13.8433034,24.81113146,-1.238764159,110.1
102.8563636,107.474697,13.8433034,24.80425829,-1.622732006,110.1
102.8563636,107.474697,13.8433034,24.79960908,-0.861642835,110.1
102.8563636,107.474697,13.8433034,24.79247218,-1.006650236,110.1
102.8563636,107.474697,13.8433034,24.79067006,-1.413798679,110.1
102.8563636,107.474697,13.8433034,24.80055993,-1.095654555,110.1
98.42083333,107.474697,13.8433034,-15.42565351,-1.523137495,89.53
98.42083333,107.474697,13.8433034,-15.42970642,-1.46903221,89.53
98.42083333,107.474697,13.8433034,-15.42604195,-1.462365392,89.53
98.42083333,107.474697,13.8433034,-15.41629427,-1.74045597,89.53
98.42083333,107.474697,13.8433034,-15.42273998,-1.930055264,89.53
98.42083333,107.474697,13.8433034,-15.43114276,-1.332948595,89.53
96.35583333,107.474697,13.8433034,7.651972812,-0.890131568,121.6
96.35583333,107.474697,13.8433034,7.665662245,0.224282881,121.6
96.35583333,107.474697,13.8433034,7.644586925,-0.942903538,121.6
96.35583333,107.474697,13.8433034,7.649609868,0.194819526,121.6
96.35583333,107.474697,13.8433034,7.656598215,0.38367535,121.6
96.35583333,107.474697,13.8433034,7.655822849,-0.19732792,121.6
97.27833333,107.474697,13.8433034,7.642081489,0.425625977,117.6
97.27833333,107.474697,13.8433034,7.634466449,-0.19917427,117.6
97.27833333,107.474697,13.8433034,7.640787292,0.348263283,117.6
97.27833333,107.474697,13.8433034,7.638732273,0.433498329,117.6
97.27833333,107.474697,13.8433034,7.63847537,0.134483407,117.6
97.27833333,107.474697,13.8433034,7.638682078,1.255923845,117.6
95.03916667,107.474697,13.8433034,35.07452748,-1.505494994,105.2
95.03916667,107.474697,13.8433034,35.06966337,-1.616782576,105.2
95.03916667,107.474697,13.8433034,35.06499137,-1.820972247,105.2
95.03916667,107.474697,13.8433034,35.07059424,-1.884795758,105.2
95.03916667,107.474697,13.8433034,35.06470187,-1.911489587,105.2
95.03916667,107.474697,13.8433034,35.06732943,-2.198682939,105.2
88.75583333,107.474697,13.8433034,-15.4221685,-1.662888206,79.79
88.75583333,107.474697,13.8433034,-15.42580839,-1.792484232,79.79
88.75583333,107.474697,13.8433034,-15.42558583,-1.67342719,79.79
88.75583333,107.474697,13.8433034,-15.42360164,-1.551139037,79.79
88.75583333,107.474697,13.8433034,-15.42707742,-1.725198935,79.79
88.75583333,107.474697,13.8433034,-15.42079232,-1.701992735,79.79
90.815,107.474697,13.8433034,24.78600123,-2.2684822,89.44
90.815,107.474697,13.8433034,24.78664583,-2.278482546,89.44
90.815,107.474697,13.8433034,24.78600173,-2.260584244,89.44
90.815,107.474697,13.8433034,24.78828911,-2.117833811,89.44
90.815,107.474697,13.8433034,24.78638595,-2.252276147,89.44
90.815,107.474697,13.8433034,24.784386,-2.063985043,89.44
91.29,107.474697,13.8433034,35.06776304,-2.539982294,100.5
91.29,107.474697,13.8433034,35.06999892,-2.405052529,100.5
91.29,107.474697,13.8433034,35.06876474,-2.429925373,100.5
91.29,107.474697,13.8433034,35.07429537,-2.496954392,100.5
91.29,107.474697,13.8433034,35.06949379,-2.322638216,100.5
91.29,107.474697,13.8433034,35.06859904,-2.349049924,100.5
102.8563636,107.474697,174.1615109,-15.43064564,1.812669243,201.9
102.8563636,107.474697,174.1615109,-15.42205834,1.103172828,201.9
102.8563636,107.474697,174.1615109,-15.43103851,1.804976596,201.9
102.8563636,107.474697,174.1615109,-15.41638851,2.200663118,201.9
102.8563636,107.474697,174.1615109,-15.41976936,1.355467147,201.9
102.8563636,107.474697,174.1615109,-15.41794671,0.966319422,201.9
98.42083333,107.474697,174.1615109,24.81202764,0.418113752,193.4
98.42083333,107.474697,174.1615109,24.7957262,0.788207892,193.4
98.42083333,107.474697,174.1615109,24.81443385,1.056452942,193.4
98.42083333,107.474697,174.1615109,24.81595764,0.688562651,193.4
98.42083333,107.474697,174.1615109,24.79645444,0.56988943,193.4
98.42083333,107.474697,174.1615109,24.79482561,0.661278976,193.4
96.35583333,107.474697,174.1615109,-15.41213024,1.786412353,190.1
96.35583333,107.474697,174.1615109,-15.40218997,0.366803117,190.1
96.35583333,107.474697,174.1615109,-15.40332987,0.133688729,190.1
96.35583333,107.474697,174.1615109,-15.39981583,0.284516824,190.1
96.35583333,107.474697,174.1615109,-15.39652237,0.778669611,190.1
96.35583333,107.474697,174.1615109,-15.3940822,0.479013635,190.1
97.27833333,107.474697,174.1615109,7.659597662,0.355289033,191
97.27833333,107.474697,174.1615109,7.653809141,0.829568911,191
97.27833333,107.474697,174.1615109,7.657648211,0.213846074,191
97.27833333,107.474697,174.1615109,7.659750078,0.053633084,191
97.27833333,107.474697,174.1615109,7.655210176,0.084429276,191
97.27833333,107.474697,174.1615109,7.649656103,1.003551997,191
95.03916667,107.474697,174.1615109,35.0673325,0.805311277,187.5
95.03916667,107.474697,174.1615109,35.0673325,0.805311277,187.5
95.03916667,107.474697,174.1615109,35.06720564,0.468012586,187.5
95.03916667,107.474697,174.1615109,35.05892895,0.107097077,187.5
95.03916667,107.474697,174.1615109,35.07772048,0.678459173,187.5
95.03916667,107.474697,174.1615109,35.07495113,0.349621964,187.5
88.75583333,107.474697,174.1615109,35.06840069,0.925471199,182.8
88.75583333,107.474697,174.1615109,35.05665171,0.779438207,182.8
88.75583333,107.474697,174.1615109,35.06156691,0.917316964,182.8
88.75583333,107.474697,174.1615109,35.06523907,-0.282922376,182.8
88.75583333,107.474697,174.1615109,35.06628047,0.902623932,182.8
88.75583333,107.474697,174.1615109,35.06127383,1.361236633,182.8
90.815,107.474697,174.1615109,24.78036972,3.452905355,173
90.815,107.474697,174.1615109,24.78398905,3.035397395,173
90.815,107.474697,174.1615109,24.78287564,3.18322529,173
90.815,107.474697,174.1615109,24.78276857,2.586528762,173
90.815,107.474697,174.1615109,24.78695942,2.524987346,173
90.815,107.474697,174.1615109,24.78188271,2.380005549,173
91.29,107.474697,174.1615109,7.639622586,0.386162276,181.1
91.29,107.474697,174.1615109,7.639978175,0.321825732,181.1
91.29,107.474697,174.1615109,7.643352367,0.445754926,181.1
91.29,107.474697,174.1615109,7.633837438,1.1282249,181.1
91.29,107.474697,174.1615109,7.634522057,0.907470242,181.1
91.29,107.474697,174.1615109,7.640914884,0.68627984,181.1
102.8563636,107.474697,221.2102163,35.09155968,0.493220432,243.7
102.8563636,107.474697,221.2102163,35.08588676,0.810646452,243.7
102.8563636,107.474697,221.2102163,35.08109232,0.495733201,243.7
102.8563636,107.474697,221.2102163,35.07648815,1.082967783,243.7
102.8563636,107.474697,221.2102163,35.09166277,0.732899221,243.7
102.8563636,107.474697,221.2102163,35.07516608,1.325031083,243.7
98.42083333,107.474697,221.2102163,-15.43061878,0.31085172,224.2
98.42083333,107.474697,221.2102163,-15.42847892,-0.405388802,224.2
98.42083333,107.474697,221.2102163,-15.43073241,3.792666085,224.2
98.42083333,107.474697,221.2102163,-15.42911033,3.60701577,224.2
98.42083333,107.474697,221.2102163,-15.43119607,1.762333708,224.2
98.42083333,107.474697,221.2102163,-15.4348045,-0.096808801,224.2
96.35583333,107.474697,221.2102163,7.662151864,0.186716978,232
96.35583333,107.474697,221.2102163,7.665336783,0.870110126,232
96.35583333,107.474697,221.2102163,7.65774804,0.806978639,232
96.35583333,107.474697,221.2102163,7.653331337,0.512758819,232
96.35583333,107.474697,221.2102163,7.651710895,1.202895836,232
96.35583333,107.474697,221.2102163,7.658165178,0.282439799,232
97.27833333,107.474697,221.2102163,24.78892353,2.56019506,229.7
97.27833333,107.474697,221.2102163,24.77762315,2.412315957,229.7
97.27833333,107.474697,221.2102163,24.77337115,2.613966778,229.7
97.27833333,107.474697,221.2102163,24.79353394,2.58204234,229.7
97.27833333,107.474697,221.2102163,24.78659979,2.590401884,229.7
97.27833333,107.474697,221.2102163,24.77726957,2.877877358,229.7
95.03916667,107.474697,221.2102163,-15.42248793,0.893522352,217
95.03916667,107.474697,221.2102163,-15.41791948,1.057018379,217
95.03916667,107.474697,221.2102163,-15.41604237,0.493041444,217
95.03916667,107.474697,221.2102163,-15.42099881,1.1792034,217
95.03916667,107.474697,221.2102163,-15.41537764,0.668614124,217
95.03916667,107.474697,221.2102163,-15.41981852,1.035479063,217
88.75583333,107.474697,221.2102163,35.09056467,0.360853926,226.3
88.75583333,107.474697,221.2102163,35.08352803,0.776464329,226.3
88.75583333,107.474697,221.2102163,35.08576651,0.329775374,226.3
88.75583333,107.474697,221.2102163,35.08736831,0.535554878,226.3
88.75583333,107.474697,221.2102163,35.07949924,0.30646652,226.3
88.75583333,107.474697,221.2102163,35.09115325,0.621866961,226.3
90.815,107.474697,221.2102163,7.650460264,0.300722399,221.4
90.815,107.474697,221.2102163,7.646426028,0.07504462,221.4
90.815,107.474697,221.2102163,7.652421976,-0.176044643,221.4
90.815,107.474697,221.2102163,7.644980553,0.392086102,221.4
90.815,107.474697,221.2102163,7.650244547,0.062710733,221.4
90.815,107.474697,221.2102163,7.646181854,0.093430113,221.4
91.29,107.474697,221.2102163,24.79051767,2.84554254,221.2
91.29,107.474697,221.2102163,24.78454695,2.885313726,221.2
91.29,107.474697,221.2102163,24.79028683,3.26625577,221.2
91.29,107.474697,221.2102163,24.78514154,3.665429683,221.2
91.29,107.474697,221.2102163,24.78541929,2.459471826,221.2
91.29,107.474697,221.2102163,24.7871925,3.41077598,221.2
